year,investment,country,industry
2008,263.39,ARGENTINA,10 INDUSTRIA DE LA ALIMENTACIÓN
2008,0,ARGENTINA,11 FABRICACIÓN DE BEBIDAS
2008,0,ARGENTINA,13 INDUSTRIA TEXTIL
2008,0,ARGENTINA,14 CONFECCIÓN DE PRENDAS DE VESTIR
2008,0,ARGENTINA,15 INDUSTRIA DEL CUERO Y DEL CALZADO
2008,0,ARGENTINA,17 INDUSTRIA DEL PAPEL
2008,0,ARGENTINA,18 ARTES GRÁFICAS Y REPRODUCCIÓN DE SOPORTES GRABADOS
2008,10666.49,ARGENTINA,20 INDUSTRIA QUÍMICA
2008,1370.13,ARGENTINA,21 FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS
2008,1465.51,ARGENTINA,22 FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICOS
2008,0,ARGENTINA,23 FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICO
2008,0,ARGENTINA,"24 METALURGIA; FABRICACION PRODUCTOS HIERRO, ACERO"
2008,0,ARGENTINA,"25 FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUINAR"
2008,0,ARGENTINA,28 FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.O.P.
2008,0,ARGENTINA,"29 FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES"
2008,0,ARGENTINA,30 FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE
2008,0,ARGENTINA,33 REPARACIÓN E INSTALACIÓN DE MAQUINARIA Y EQUIPO
2008,0,ARGENTINA,"35 SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE"
2008,0,ARGENTINA,"38 RECOGIDA, TRATAMIENTO Y ELIMINACIÓN DE RESIDUOS"
2008,29784.45,ARGENTINA,41 CONSTRUCCIÓN DE EDIFICIOS
2008,1243,ARGENTINA,42 INGENIERÍA CIVIL
2008,0,ARGENTINA,43 ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA
2008,4128.69,ARGENTINA,45 VENTA Y REPARACIÓN DE VEHÍCULOS DE MOTOR Y MOTOCICL.
2008,11767.98,ARGENTINA,"46 COMER.MAYOR E INTERME.COMERCIO,EXCEP.VEHÍCULOS MOTOR"
2008,40.68,ARGENTINA,"47 COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOTOR"
2008,1274.34,ARGENTINA,50 TRANSPORTE MARÍTIMO Y POR VÍAS NAVEGABLES INTERIORES
2008,0,ARGENTINA,52 ALMACENAMIENTO Y ACTIVIDADES ANEXAS AL TRANSPORTE
2008,891.94,ARGENTINA,55 SERVICIOS DE ALOJAMIENTO
2008,0,ARGENTINA,56 SERVICIOS DE COMIDAS Y BEBIDAS
2008,0,ARGENTINA,58 EDICIÓN
2008,0,ARGENTINA,"59 ACTIV. CINEMATOGRÁF, DE VÍDEO Y PROGRA. DE TV, GRAB."
2008,0,ARGENTINA,60 ACTIVIDADES DE PROGRAMACIÓN Y EMISIÓN DE RADIO Y TEL
2008,0,ARGENTINA,61 TELECOMUNICACIONES
2008,805.81,ARGENTINA,"62 PROGRAMACIÓN,CONSULTORÍA,OTRAS ACTIVIDADES RELAC."
2008,0,ARGENTINA,63 SERVICIOS DE INFORMACIÓN
2008,422496.17,ARGENTINA,"64 SERVICIOS FINANCIEROS,EXCEP.SEGUROS Y FONDOS PENSION"
2008,592.0699999999999,ARGENTINA,"65 SEGUROS,REASEGURO.FONDOS PENSION, EXCEPTO S.SOCIAL"
2008,0,ARGENTINA,66 ACTIVIDADES AUXILIARES A LOS SERVICIOS FINANCIEROS
2008,11166,ARGENTINA,68 ACTIVIDADES INMOBILIARIAS
2008,7726.030000000001,ARGENTINA,69 ACTIVIDADES JURÍDICAS Y DE CONTABILIDAD
2008,17537.670000000002,ARGENTINA,70 ACTV. SEDES CENTRALES; ACTIV. CONSULTORÍA DE GESTIÓN
2008,0,ARGENTINA,71 SERVICIOS TECNICOS ARQUITECTURA E INGENIERIA
2008,0,ARGENTINA,73 PUBLICIDAD Y ESTUDIOS DE MERCADO
2008,233.61,ARGENTINA,"74 OTRAS ACTIV. PROFESIONALES, CIENTÍFICAS Y TÉCNICAS"
2008,2202.63,ARGENTINA,"79 ACTIVI. AGENCIAS VIAJE, OPERADOR TURÍST. RESERVAS"
2008,0,ARGENTINA,80 ACTIVIDADES DE SEGURIDAD E INVESTIGACIÓN
2008,961.87,ARGENTINA,81 SERVICIOS A EDIFICIOS Y ACTIVIDADES DE JARDINERÍA
2008,74.98,ARGENTINA,82 ACTIVIDADES ADMINISTRATIVAS DE OFICINA
2008,0,ARGENTINA,85 EDUCACIÓN
2008,600,ARGENTINA,86 ACTIVIDADES SANITARIAS
2008,0,ARGENTINA,92 ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS
2008,940.32,ARGENTINA,"95 REPARACIÓN ORDENADORES, EFECTOS PERSONALES"
2008,0,ARGENTINA,96 OTROS SERVICIOS PERSONALES
2008,2385.11,ARGENTINA,PERSONAS FÍSICAS (SIN SECTOR DE ACTIVIDAD)
2009,0,ARGENTINA,"01 AGRICULTURA, GANADERÍA, CAZA Y SERV. RELACIONADOS"
2009,2415.35,ARGENTINA,02 SILVICULTURA Y EXPLOTACIÓN FORESTAL
2009,4180.74,ARGENTINA,03 PESCA Y ACUICULTURA
2009,0,ARGENTINA,06 EXTRACCIÓN DE CRUDO DE PETRÓLEO Y GAS NATURAL
2009,0,ARGENTINA,08 OTRAS INDUSTRIAS EXTRACTIVAS
2009,3095.1200000000003,ARGENTINA,10 INDUSTRIA DE LA ALIMENTACIÓN
2009,189.13,ARGENTINA,11 FABRICACIÓN DE BEBIDAS
2009,0,ARGENTINA,13 INDUSTRIA TEXTIL
2009,14467.4,ARGENTINA,14 CONFECCIÓN DE PRENDAS DE VESTIR
2009,0,ARGENTINA,15 INDUSTRIA DEL CUERO Y DEL CALZADO
2009,0,ARGENTINA,17 INDUSTRIA DEL PAPEL
2009,0,ARGENTINA,18 ARTES GRÁFICAS Y REPRODUCCIÓN DE SOPORTES GRABADOS
2009,6915.35,ARGENTINA,20 INDUSTRIA QUÍMICA
2009,1778.98,ARGENTINA,21 FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS
2009,7211.89,ARGENTINA,22 FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICOS
2009,0,ARGENTINA,23 FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICO
2009,0,ARGENTINA,"24 METALURGIA; FABRICACION PRODUCTOS HIERRO, ACERO"
2009,0,ARGENTINA,"25 FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUINAR"
2009,553.85,ARGENTINA,27 FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO
2009,0,ARGENTINA,28 FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.O.P.
2009,0,ARGENTINA,"29 FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES"
2009,0,ARGENTINA,30 FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE
2009,0,ARGENTINA,33 REPARACIÓN E INSTALACIÓN DE MAQUINARIA Y EQUIPO
2009,0,ARGENTINA,"35 SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE"
2009,0,ARGENTINA,"38 RECOGIDA, TRATAMIENTO Y ELIMINACIÓN DE RESIDUOS"
2009,21056.27,ARGENTINA,41 CONSTRUCCIÓN DE EDIFICIOS
2009,1283.69,ARGENTINA,42 INGENIERÍA CIVIL
2009,403.64,ARGENTINA,43 ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA
2009,648.5699999999999,ARGENTINA,45 VENTA Y REPARACIÓN DE VEHÍCULOS DE MOTOR Y MOTOCICL.
2009,15624.05,ARGENTINA,"46 COMER.MAYOR E INTERME.COMERCIO,EXCEP.VEHÍCULOS MOTOR"
2009,554.3399999999999,ARGENTINA,"47 COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOTOR"
2009,0,ARGENTINA,49 TRANSPORTE TERRESTRE Y POR TUBERÍA
2009,0,ARGENTINA,50 TRANSPORTE MARÍTIMO Y POR VÍAS NAVEGABLES INTERIORES
2009,0,ARGENTINA,52 ALMACENAMIENTO Y ACTIVIDADES ANEXAS AL TRANSPORTE
2009,3826.8,ARGENTINA,55 SERVICIOS DE ALOJAMIENTO
2009,0,ARGENTINA,56 SERVICIOS DE COMIDAS Y BEBIDAS
2009,654.21,ARGENTINA,58 EDICIÓN
2009,0,ARGENTINA,"59 ACTIV. CINEMATOGRÁF, DE VÍDEO Y PROGRA. DE TV, GRAB."
2009,0,ARGENTINA,60 ACTIVIDADES DE PROGRAMACIÓN Y EMISIÓN DE RADIO Y TEL
2009,0,ARGENTINA,61 TELECOMUNICACIONES
2009,387.07,ARGENTINA,"62 PROGRAMACIÓN,CONSULTORÍA,OTRAS ACTIVIDADES RELAC."
2009,0,ARGENTINA,63 SERVICIOS DE INFORMACIÓN
2009,74401.76999999999,ARGENTINA,"64 SERVICIOS FINANCIEROS,EXCEP.SEGUROS Y FONDOS PENSION"
2009,300,ARGENTINA,"65 SEGUROS,REASEGURO.FONDOS PENSION, EXCEPTO S.SOCIAL"
2009,0,ARGENTINA,66 ACTIVIDADES AUXILIARES A LOS SERVICIOS FINANCIEROS
2009,2037.7800000000002,ARGENTINA,68 ACTIVIDADES INMOBILIARIAS
2009,816.98,ARGENTINA,69 ACTIVIDADES JURÍDICAS Y DE CONTABILIDAD
2009,215.43,ARGENTINA,70 ACTV. SEDES CENTRALES; ACTIV. CONSULTORÍA DE GESTIÓN
2009,1.18,ARGENTINA,71 SERVICIOS TECNICOS ARQUITECTURA E INGENIERIA
2009,0,ARGENTINA,73 PUBLICIDAD Y ESTUDIOS DE MERCADO
2009,0,ARGENTINA,"74 OTRAS ACTIV. PROFESIONALES, CIENTÍFICAS Y TÉCNICAS"
2009,760.96,ARGENTINA,"79 ACTIVI. AGENCIAS VIAJE, OPERADOR TURÍST. RESERVAS"
2009,1474.64,ARGENTINA,80 ACTIVIDADES DE SEGURIDAD E INVESTIGACIÓN
2009,0,ARGENTINA,81 SERVICIOS A EDIFICIOS Y ACTIVIDADES DE JARDINERÍA
2009,0,ARGENTINA,82 ACTIVIDADES ADMINISTRATIVAS DE OFICINA
2009,0,ARGENTINA,85 EDUCACIÓN
2009,0,ARGENTINA,86 ACTIVIDADES SANITARIAS
2009,0,ARGENTINA,92 ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS
2009,2124.14,ARGENTINA,96 OTROS SERVICIOS PERSONALES
2009,35.71,ARGENTINA,PERSONAS FÍSICAS (SIN SECTOR DE ACTIVIDAD)
2010,0,ARGENTINA,"01 AGRICULTURA, GANADERÍA, CAZA Y SERV. RELACIONADOS"
2010,0,ARGENTINA,02 SILVICULTURA Y EXPLOTACIÓN FORESTAL
2010,0,ARGENTINA,03 PESCA Y ACUICULTURA
2010,0,ARGENTINA,06 EXTRACCIÓN DE CRUDO DE PETRÓLEO Y GAS NATURAL
2010,0,ARGENTINA,08 OTRAS INDUSTRIAS EXTRACTIVAS
2010,1282.27,ARGENTINA,10 INDUSTRIA DE LA ALIMENTACIÓN
2010,0,ARGENTINA,11 FABRICACIÓN DE BEBIDAS
2010,0,ARGENTINA,13 INDUSTRIA TEXTIL
2010,0,ARGENTINA,14 CONFECCIÓN DE PRENDAS DE VESTIR
2010,0,ARGENTINA,15 INDUSTRIA DEL CUERO Y DEL CALZADO
2010,0,ARGENTINA,17 INDUSTRIA DEL PAPEL
2010,0,ARGENTINA,18 ARTES GRÁFICAS Y REPRODUCCIÓN DE SOPORTES GRABADOS
2010,1390.43,ARGENTINA,20 INDUSTRIA QUÍMICA
2010,2341.91,ARGENTINA,21 FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS
2010,0,ARGENTINA,22 FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICOS
2010,1904.96,ARGENTINA,23 FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICO
2010,0,ARGENTINA,"24 METALURGIA; FABRICACION PRODUCTOS HIERRO, ACERO"
2010,0,ARGENTINA,"25 FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUINAR"
2010,0,ARGENTINA,"26 FABRICACIÓN DE PRODUCTOS INFORMÁTICOS, ELECTRÓNICOS"
2010,0,ARGENTINA,27 FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO
2010,0,ARGENTINA,28 FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.O.P.
2010,0,ARGENTINA,"29 FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES"
2010,0,ARGENTINA,30 FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE
2010,0,ARGENTINA,33 REPARACIÓN E INSTALACIÓN DE MAQUINARIA Y EQUIPO
2010,0,ARGENTINA,"35 SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE"
2010,0,ARGENTINA,37 RECOGIDA Y TRATAMIENTO DE AGUAS RESIDUALES
2010,0,ARGENTINA,"38 RECOGIDA, TRATAMIENTO Y ELIMINACIÓN DE RESIDUOS"
2010,6371.700000000001,ARGENTINA,41 CONSTRUCCIÓN DE EDIFICIOS
2010,0,ARGENTINA,42 INGENIERÍA CIVIL
2010,0,ARGENTINA,43 ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA
2010,0,ARGENTINA,45 VENTA Y REPARACIÓN DE VEHÍCULOS DE MOTOR Y MOTOCICL.
2010,2606.05,ARGENTINA,"46 COMER.MAYOR E INTERME.COMERCIO,EXCEP.VEHÍCULOS MOTOR"
2010,255.02,ARGENTINA,"47 COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOTOR"
2010,0,ARGENTINA,49 TRANSPORTE TERRESTRE Y POR TUBERÍA
2010,0,ARGENTINA,50 TRANSPORTE MARÍTIMO Y POR VÍAS NAVEGABLES INTERIORES
2010,0,ARGENTINA,52 ALMACENAMIENTO Y ACTIVIDADES ANEXAS AL TRANSPORTE
2010,0,ARGENTINA,55 SERVICIOS DE ALOJAMIENTO
2010,0,ARGENTINA,56 SERVICIOS DE COMIDAS Y BEBIDAS
2010,1262.83,ARGENTINA,58 EDICIÓN
2010,0,ARGENTINA,"59 ACTIV. CINEMATOGRÁF, DE VÍDEO Y PROGRA. DE TV, GRAB."
2010,0,ARGENTINA,60 ACTIVIDADES DE PROGRAMACIÓN Y EMISIÓN DE RADIO Y TEL
2010,0,ARGENTINA,61 TELECOMUNICACIONES
2010,1248.26,ARGENTINA,"62 PROGRAMACIÓN,CONSULTORÍA,OTRAS ACTIVIDADES RELAC."
2010,0,ARGENTINA,63 SERVICIOS DE INFORMACIÓN
2010,209773.28,ARGENTINA,"64 SERVICIOS FINANCIEROS,EXCEP.SEGUROS Y FONDOS PENSION"
2010,12.15,ARGENTINA,"65 SEGUROS,REASEGURO.FONDOS PENSION, EXCEPTO S.SOCIAL"
2010,0,ARGENTINA,66 ACTIVIDADES AUXILIARES A LOS SERVICIOS FINANCIEROS
2010,1005.02,ARGENTINA,68 ACTIVIDADES INMOBILIARIAS
2010,964.9600000000002,ARGENTINA,69 ACTIVIDADES JURÍDICAS Y DE CONTABILIDAD
2010,2940.94,ARGENTINA,71 SERVICIOS TECNICOS ARQUITECTURA E INGENIERIA
2010,0,ARGENTINA,73 PUBLICIDAD Y ESTUDIOS DE MERCADO
2010,0,ARGENTINA,"74 OTRAS ACTIV. PROFESIONALES, CIENTÍFICAS Y TÉCNICAS"
2010,0,ARGENTINA,77 ACTIVIDADES DE ALQUILER
2010,128.71,ARGENTINA,"79 ACTIVI. AGENCIAS VIAJE, OPERADOR TURÍST. RESERVAS"
2010,3464.24,ARGENTINA,80 ACTIVIDADES DE SEGURIDAD E INVESTIGACIÓN
2010,6828.84,ARGENTINA,81 SERVICIOS A EDIFICIOS Y ACTIVIDADES DE JARDINERÍA
2010,0,ARGENTINA,82 ACTIVIDADES ADMINISTRATIVAS DE OFICINA
2010,0,ARGENTINA,85 EDUCACIÓN
2010,0,ARGENTINA,86 ACTIVIDADES SANITARIAS
2010,0,ARGENTINA,92 ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS
2010,0,ARGENTINA,"93 ACTIVIDADES DEPORTIVAS, RECREATIVAS Y DE ENTRETENIM."
2010,1106.1,ARGENTINA,94 ACTIVIDADES ASOCIATIVAS
2010,5259.9,ARGENTINA,96 OTROS SERVICIOS PERSONALES
2010,2.37,ARGENTINA,PERSONAS FÍSICAS (SIN SECTOR DE ACTIVIDAD)
2011,0,ARGENTINA,"01 AGRICULTURA, GANADERÍA, CAZA Y SERV. RELACIONADOS"
2011,1307.35,ARGENTINA,02 SILVICULTURA Y EXPLOTACIÓN FORESTAL
2011,0,ARGENTINA,03 PESCA Y ACUICULTURA
2011,0,ARGENTINA,06 EXTRACCIÓN DE CRUDO DE PETRÓLEO Y GAS NATURAL
2011,5.12,ARGENTINA,08 OTRAS INDUSTRIAS EXTRACTIVAS
2011,1080.26,ARGENTINA,10 INDUSTRIA DE LA ALIMENTACIÓN
2011,41.45,ARGENTINA,11 FABRICACIÓN DE BEBIDAS
2011,0,ARGENTINA,13 INDUSTRIA TEXTIL
2011,0,ARGENTINA,14 CONFECCIÓN DE PRENDAS DE VESTIR
2011,0,ARGENTINA,15 INDUSTRIA DEL CUERO Y DEL CALZADO
2011,0,ARGENTINA,17 INDUSTRIA DEL PAPEL
2011,3406.36,ARGENTINA,20 INDUSTRIA QUÍMICA
2011,3301.31,ARGENTINA,21 FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS
2011,7909.37,ARGENTINA,22 FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICOS
2011,32870.96,ARGENTINA,23 FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICO
2011,0,ARGENTINA,"24 METALURGIA; FABRICACION PRODUCTOS HIERRO, ACERO"
2011,3520.35,ARGENTINA,"25 FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUINAR"
2011,5900,ARGENTINA,"26 FABRICACIÓN DE PRODUCTOS INFORMÁTICOS, ELECTRÓNICOS"
2011,24297.8,ARGENTINA,27 FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO
2011,855.29,ARGENTINA,28 FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.O.P.
2011,0,ARGENTINA,"29 FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES"
2011,0,ARGENTINA,30 FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE
2011,0,ARGENTINA,33 REPARACIÓN E INSTALACIÓN DE MAQUINARIA Y EQUIPO
2011,0,ARGENTINA,"35 SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE"
2011,0,ARGENTINA,37 RECOGIDA Y TRATAMIENTO DE AGUAS RESIDUALES
2011,0,ARGENTINA,"38 RECOGIDA, TRATAMIENTO Y ELIMINACIÓN DE RESIDUOS"
2011,0,ARGENTINA,41 CONSTRUCCIÓN DE EDIFICIOS
2011,636.0799999999999,ARGENTINA,42 INGENIERÍA CIVIL
2011,0,ARGENTINA,43 ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA
2011,0,ARGENTINA,45 VENTA Y REPARACIÓN DE VEHÍCULOS DE MOTOR Y MOTOCICL.
2011,46124.98,ARGENTINA,"46 COMER.MAYOR E INTERME.COMERCIO,EXCEP.VEHÍCULOS MOTOR"
2011,1747.8300000000002,ARGENTINA,"47 COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOTOR"
2011,0,ARGENTINA,49 TRANSPORTE TERRESTRE Y POR TUBERÍA
2011,0,ARGENTINA,50 TRANSPORTE MARÍTIMO Y POR VÍAS NAVEGABLES INTERIORES
2011,50.66,ARGENTINA,52 ALMACENAMIENTO Y ACTIVIDADES ANEXAS AL TRANSPORTE
2011,7608.99,ARGENTINA,55 SERVICIOS DE ALOJAMIENTO
2011,0,ARGENTINA,56 SERVICIOS DE COMIDAS Y BEBIDAS
2011,1472.89,ARGENTINA,58 EDICIÓN
2011,0,ARGENTINA,"59 ACTIV. CINEMATOGRÁF, DE VÍDEO Y PROGRA. DE TV, GRAB."
2011,0,ARGENTINA,60 ACTIVIDADES DE PROGRAMACIÓN Y EMISIÓN DE RADIO Y TEL
2011,35.92,ARGENTINA,61 TELECOMUNICACIONES
2011,0,ARGENTINA,"62 PROGRAMACIÓN,CONSULTORÍA,OTRAS ACTIVIDADES RELAC."
2011,0,ARGENTINA,63 SERVICIOS DE INFORMACIÓN
2011,119274.05999999998,ARGENTINA,"64 SERVICIOS FINANCIEROS,EXCEP.SEGUROS Y FONDOS PENSION"
2011,3529.52,ARGENTINA,"65 SEGUROS,REASEGURO.FONDOS PENSION, EXCEPTO S.SOCIAL"
2011,0,ARGENTINA,66 ACTIVIDADES AUXILIARES A LOS SERVICIOS FINANCIEROS
2011,4029.7,ARGENTINA,68 ACTIVIDADES INMOBILIARIAS
2011,638.53,ARGENTINA,69 ACTIVIDADES JURÍDICAS Y DE CONTABILIDAD
2011,33.82,ARGENTINA,70 ACTV. SEDES CENTRALES; ACTIV. CONSULTORÍA DE GESTIÓN
2011,1.96,ARGENTINA,71 SERVICIOS TECNICOS ARQUITECTURA E INGENIERIA
2011,0,ARGENTINA,73 PUBLICIDAD Y ESTUDIOS DE MERCADO
2011,38.18,ARGENTINA,"74 OTRAS ACTIV. PROFESIONALES, CIENTÍFICAS Y TÉCNICAS"
2011,0,ARGENTINA,77 ACTIVIDADES DE ALQUILER
2011,0,ARGENTINA,"79 ACTIVI. AGENCIAS VIAJE, OPERADOR TURÍST. RESERVAS"
2011,0,ARGENTINA,80 ACTIVIDADES DE SEGURIDAD E INVESTIGACIÓN
2011,0,ARGENTINA,82 ACTIVIDADES ADMINISTRATIVAS DE OFICINA
2011,0,ARGENTINA,85 EDUCACIÓN
2011,0,ARGENTINA,86 ACTIVIDADES SANITARIAS
2011,0,ARGENTINA,92 ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS
2011,0,ARGENTINA,"93 ACTIVIDADES DEPORTIVAS, RECREATIVAS Y DE ENTRETENIM."
2011,835.99,ARGENTINA,94 ACTIVIDADES ASOCIATIVAS
2011,4383.24,ARGENTINA,96 OTROS SERVICIOS PERSONALES
2011,120.78,ARGENTINA,PERSONAS FÍSICAS (SIN SECTOR DE ACTIVIDAD)
2012,0,ARGENTINA,"01 AGRICULTURA, GANADERÍA, CAZA Y SERV. RELACIONADOS"
2012,0,ARGENTINA,02 SILVICULTURA Y EXPLOTACIÓN FORESTAL
2012,0,ARGENTINA,03 PESCA Y ACUICULTURA
2012,0,ARGENTINA,06 EXTRACCIÓN DE CRUDO DE PETRÓLEO Y GAS NATURAL
2012,100,ARGENTINA,08 OTRAS INDUSTRIAS EXTRACTIVAS
2012,0,ARGENTINA,10 INDUSTRIA DE LA ALIMENTACIÓN
2012,0,ARGENTINA,11 FABRICACIÓN DE BEBIDAS
2012,0,ARGENTINA,14 CONFECCIÓN DE PRENDAS DE VESTIR
2012,0,ARGENTINA,15 INDUSTRIA DEL CUERO Y DEL CALZADO
2012,0,ARGENTINA,17 INDUSTRIA DEL PAPEL
2012,5076.13,ARGENTINA,20 INDUSTRIA QUÍMICA
2012,4696.82,ARGENTINA,21 FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS
2012,0,ARGENTINA,22 FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICOS
2012,0,ARGENTINA,23 FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICO
2012,0,ARGENTINA,"24 METALURGIA; FABRICACION PRODUCTOS HIERRO, ACERO"
2012,3828.17,ARGENTINA,"25 FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUINAR"
2012,310.33,ARGENTINA,"26 FABRICACIÓN DE PRODUCTOS INFORMÁTICOS, ELECTRÓNICOS"
2012,201.49,ARGENTINA,28 FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.O.P.
2012,0,ARGENTINA,"29 FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES"
2012,0,ARGENTINA,30 FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE
2012,117.05,ARGENTINA,31 FABRICACIÓN DE MUEBLES
2012,0,ARGENTINA,"35 SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE"
2012,0,ARGENTINA,"36 CAPTACIÓN, DEPURACIÓN Y DISTRIBUCIÓN DE AGUA"
2012,0,ARGENTINA,"38 RECOGIDA, TRATAMIENTO Y ELIMINACIÓN DE RESIDUOS"
2012,0,ARGENTINA,41 CONSTRUCCIÓN DE EDIFICIOS
2012,852.01,ARGENTINA,42 INGENIERÍA CIVIL
2012,763.74,ARGENTINA,43 ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA
2012,1050,ARGENTINA,45 VENTA Y REPARACIÓN DE VEHÍCULOS DE MOTOR Y MOTOCICL.
2012,42445.9,ARGENTINA,"46 COMER.MAYOR E INTERME.COMERCIO,EXCEP.VEHÍCULOS MOTOR"
2012,0,ARGENTINA,"47 COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOTOR"
2012,0,ARGENTINA,49 TRANSPORTE TERRESTRE Y POR TUBERÍA
2012,0,ARGENTINA,50 TRANSPORTE MARÍTIMO Y POR VÍAS NAVEGABLES INTERIORES
2012,0,ARGENTINA,52 ALMACENAMIENTO Y ACTIVIDADES ANEXAS AL TRANSPORTE
2012,1347.6,ARGENTINA,55 SERVICIOS DE ALOJAMIENTO
2012,0,ARGENTINA,56 SERVICIOS DE COMIDAS Y BEBIDAS
2012,296.62,ARGENTINA,58 EDICIÓN
2012,0,ARGENTINA,"59 ACTIV. CINEMATOGRÁF, DE VÍDEO Y PROGRA. DE TV, GRAB."
2012,14603.01,ARGENTINA,60 ACTIVIDADES DE PROGRAMACIÓN Y EMISIÓN DE RADIO Y TEL
2012,97.31,ARGENTINA,61 TELECOMUNICACIONES
2012,21557.030000000002,ARGENTINA,"62 PROGRAMACIÓN,CONSULTORÍA,OTRAS ACTIVIDADES RELAC."
2012,0,ARGENTINA,63 SERVICIOS DE INFORMACIÓN
2012,329884.27999999997,ARGENTINA,"64 SERVICIOS FINANCIEROS,EXCEP.SEGUROS Y FONDOS PENSION"
2012,1646.84,ARGENTINA,"65 SEGUROS,REASEGURO.FONDOS PENSION, EXCEPTO S.SOCIAL"
2012,0,ARGENTINA,66 ACTIVIDADES AUXILIARES A LOS SERVICIOS FINANCIEROS
2012,20663.149999999998,ARGENTINA,68 ACTIVIDADES INMOBILIARIAS
2012,0,ARGENTINA,69 ACTIVIDADES JURÍDICAS Y DE CONTABILIDAD
2012,0.7,ARGENTINA,70 ACTV. SEDES CENTRALES; ACTIV. CONSULTORÍA DE GESTIÓN
2012,0,ARGENTINA,71 SERVICIOS TECNICOS ARQUITECTURA E INGENIERIA
